date,股票代码,open,close,high,low,volume,amount,振幅,涨跌幅,涨跌额,换手率
2020-09-11,002474,7.5,7.68,7.99,7.43,168123,129513898.0,7.62,4.49,0.33,3.52
2020-09-14,002474,7.7,8.05,8.11,7.67,271351,217237936.0,5.73,4.82,0.37,5.68
2020-09-15,002474,8.05,7.92,8.08,7.85,152344,121380420.0,2.86,-1.61,-0.13,3.19
2020-09-16,002474,7.88,7.73,7.92,7.69,121182,94338966.0,2.9,-2.4,-0.19,2.53
2020-09-17,002474,7.76,7.7,7.89,7.65,109424,84782263.0,3.1,-0.39,-0.03,2.29
2020-09-18,002474,7.71,7.8,7.81,7.57,109931,84390252.0,3.12,1.3,0.1,2.3
2020-09-21,002474,7.8,7.7,7.96,7.7,80486,62585619.0,3.33,-1.28,-0.1,1.68
2020-09-22,002474,7.64,7.61,7.73,7.55,76017,58151497.0,2.34,-1.17,-0.09,1.59
2020-09-23,002474,7.62,7.56,7.65,7.51,60802,45951454.0,1.84,-0.66,-0.05,1.27
2020-09-24,002474,7.53,7.37,7.56,7.36,71662,53295207.0,2.65,-2.51,-0.19,1.5
2020-09-25,002474,7.38,7.28,7.44,7.25,45200,33033602.0,2.58,-1.22,-0.09,0.95
2020-09-28,002474,7.32,7.28,7.37,7.22,38513,28083345.0,2.06,0.0,0.0,0.81
2020-09-29,002474,7.28,7.31,7.36,7.26,32950,24143627.0,1.37,0.41,0.03,0.69
2020-09-30,002474,7.32,7.17,7.33,7.15,56715,40826953.0,2.46,-1.92,-0.14,1.19
2020-10-09,002474,7.25,7.38,7.41,7.25,42111,30921128.0,2.23,2.93,0.21,0.88
2020-10-12,002474,7.4,7.57,7.57,7.36,68494,51402214.0,2.85,2.57,0.19,1.43
2020-10-13,002474,7.53,7.46,7.53,7.43,57303,42792058.0,1.32,-1.45,-0.11,1.2
2020-10-14,002474,7.46,7.43,7.5,7.39,41430,30754377.0,1.47,-0.4,-0.03,0.87
2020-10-15,002474,7.45,7.31,7.45,7.3,48587,35669246.0,2.02,-1.62,-0.12,1.02
2020-10-16,002474,7.35,7.3,7.35,7.24,32634,23775046.0,1.5,-0.14,-0.01,0.68
2020-10-19,002474,7.3,7.29,7.42,7.29,27064,19865585.0,1.78,-0.14,-0.01,0.57
2020-10-20,002474,7.27,7.36,7.37,7.27,26879,19699916.0,1.37,0.96,0.07,0.56
2020-10-21,002474,7.36,7.25,7.37,7.23,28555,20755127.0,1.9,-1.49,-0.11,0.6
2020-10-22,002474,7.27,7.2,7.27,7.15,43215,31100581.0,1.66,-0.69,-0.05,0.9
2020-10-23,002474,7.21,7.17,7.28,7.14,35651,25672741.0,1.94,-0.42,-0.03,0.75
2020-10-26,002474,7.15,7.33,7.35,7.15,63355,46158263.0,2.79,2.23,0.16,1.33
2020-10-27,002474,7.31,7.23,7.31,7.2,30015,21730601.0,1.5,-1.36,-0.1,0.63
2020-10-28,002474,7.24,7.2,7.24,7.1,34380,24621110.0,1.94,-0.41,-0.03,0.72
2020-10-29,002474,7.13,7.03,7.14,7.03,78748,55673796.0,1.53,-2.36,-0.17,1.65
2020-10-30,002474,7.03,6.89,7.08,6.88,53790,37548859.0,2.84,-1.99,-0.14,1.12
2020-11-02,002474,6.85,6.78,6.89,6.75,51374,34923665.0,2.03,-1.6,-0.11,1.07
2020-11-03,002474,6.8,6.92,6.94,6.78,46523,32076022.0,2.36,2.06,0.14,0.97
2020-11-04,002474,6.91,6.86,6.93,6.82,40072,27494519.0,1.59,-0.87,-0.06,0.84
2020-11-05,002474,6.92,6.97,6.98,6.86,48170,33358635.0,1.75,1.6,0.11,1.01
2020-11-06,002474,6.98,6.93,7.01,6.89,39194,27160148.0,1.72,-0.57,-0.04,0.82
2020-11-09,002474,6.95,7.08,7.13,6.94,48161,34034694.0,2.74,2.16,0.15,1.01
2020-11-10,002474,7.08,7.0,7.12,6.98,39340,27677085.0,1.98,-1.13,-0.08,0.82
2020-11-11,002474,7.0,6.94,7.03,6.91,25716,17867209.0,1.71,-0.86,-0.06,0.54
2020-11-12,002474,6.92,6.88,6.96,6.86,30585,21083314.0,1.44,-0.86,-0.06,0.64
2020-11-13,002474,6.84,6.91,6.91,6.8,24060,16521799.0,1.6,0.44,0.03,0.5
2020-11-16,002474,6.93,6.96,6.98,6.89,22553,15636151.0,1.3,0.72,0.05,0.47
2020-11-17,002474,6.95,6.9,6.96,6.87,21185,14610426.0,1.29,-0.86,-0.06,0.44
2020-11-18,002474,6.91,6.97,7.01,6.87,28789,20017805.0,2.03,1.01,0.07,0.6
2020-11-19,002474,6.95,7.01,7.02,6.93,34474,24100319.0,1.29,0.57,0.04,0.72
2020-11-20,002474,7.0,7.01,7.04,6.95,28642,20016707.0,1.28,0.0,0.0,0.6
2020-11-23,002474,6.98,7.04,7.07,6.98,43184,30377888.0,1.28,0.43,0.03,0.9
2020-11-24,002474,7.05,7.02,7.1,7.01,39018,27555250.0,1.28,-0.28,-0.02,0.82
2020-11-25,002474,7.02,6.99,7.07,6.99,31988,22495259.0,1.14,-0.43,-0.03,0.67
2020-11-26,002474,6.98,7.04,7.05,6.95,34794,24336443.0,1.43,0.72,0.05,0.73
2020-11-27,002474,7.04,6.95,7.04,6.91,34480,23961764.0,1.85,-1.28,-0.09,0.72
2020-11-30,002474,6.94,6.97,7.01,6.9,31119,21692828.0,1.58,0.29,0.02,0.65
2020-12-01,002474,6.96,7.04,7.05,6.96,32817,23037675.0,1.29,1.0,0.07,0.69
2020-12-02,002474,7.05,7.04,7.1,7.01,33070,23274650.0,1.28,0.0,0.0,0.69
2020-12-03,002474,7.06,7.06,7.11,7.01,44295,31274953.0,1.42,0.28,0.02,0.93
2020-12-04,002474,7.07,7.04,7.08,7.03,28396,20016221.0,0.71,-0.28,-0.02,0.59
2020-12-07,002474,7.03,6.96,7.05,6.93,34811,24335430.0,1.7,-1.14,-0.08,0.73
2020-12-08,002474,6.99,6.96,7.05,6.95,21840,15265930.0,1.44,0.0,0.0,0.46
2020-12-09,002474,6.94,6.8,6.97,6.76,67989,46728255.0,3.02,-2.3,-0.16,1.42
2020-12-10,002474,6.77,6.73,6.81,6.71,42942,29004879.0,1.47,-1.03,-0.07,0.9
2020-12-11,002474,6.72,6.48,6.73,6.36,83961,54623326.0,5.5,-3.71,-0.25,1.76
2020-12-14,002474,6.47,6.46,6.53,6.42,26339,17024658.0,1.7,-0.31,-0.02,0.55
2020-12-15,002474,6.41,6.48,6.55,6.41,25824,16739395.0,2.17,0.31,0.02,0.54
2020-12-16,002474,6.47,6.34,6.49,6.32,29371,18788678.0,2.62,-2.16,-0.14,0.61
