date,股票代码,open,close,high,low,volume,amount,振幅,涨跌幅,涨跌额,换手率
2020-09-11,002609,12.06,11.99,12.37,11.93,71087,85410707.0,3.62,-1.4,-0.17,1.64
2020-09-14,002609,12.09,12.0,12.27,11.6,85389,102029627.0,5.59,0.08,0.01,1.97
2020-09-15,002609,12.05,12.33,12.35,11.92,63208,76823806.0,3.58,2.75,0.33,1.46
2020-09-16,002609,12.27,11.91,12.27,11.87,52971,63627426.0,3.24,-3.41,-0.42,1.22
2020-09-17,002609,11.83,12.17,12.25,11.8,37911,45750057.0,3.78,2.18,0.26,0.88
2020-09-18,002609,12.15,12.36,12.61,11.93,75740,93029254.0,5.59,1.56,0.19,1.75
2020-09-21,002609,12.35,12.39,12.61,12.31,42263,52544688.0,2.43,0.24,0.03,0.98
2020-09-22,002609,12.33,12.11,12.35,12.02,27605,33642013.0,2.66,-2.26,-0.28,0.64
2020-09-23,002609,12.16,12.13,12.23,11.95,23226,28039771.0,2.31,0.17,0.02,0.54
2020-09-24,002609,11.98,11.77,12.03,11.73,28649,34024673.0,2.47,-2.97,-0.36,0.66
2020-09-25,002609,11.8,11.93,12.17,11.5,53067,62754112.0,5.69,1.36,0.16,1.23
2020-09-28,002609,11.93,12.01,12.43,11.72,60649,73534554.0,5.95,0.67,0.08,1.4
2020-09-29,002609,12.03,12.07,12.19,12.02,29896,36179511.0,1.42,0.5,0.06,0.69
2020-09-30,002609,12.07,12.4,12.41,12.01,40315,49343136.0,3.31,2.73,0.33,0.93
2020-10-09,002609,12.53,12.41,12.78,12.38,56677,71191398.0,3.23,0.08,0.01,1.31
2020-10-12,002609,12.53,13.21,13.52,12.42,99691,130400881.0,8.86,6.45,0.8,2.3
2020-10-13,002609,13.21,12.96,13.29,12.86,52099,67681071.0,3.26,-1.89,-0.25,1.2
2020-10-14,002609,12.92,13.02,13.21,12.79,46369,60328495.0,3.24,0.46,0.06,1.07
2020-10-15,002609,13.15,12.99,13.15,12.89,26120,33989974.0,2.0,-0.23,-0.03,0.6
2020-10-16,002609,12.93,12.64,13.07,12.57,40866,51953225.0,3.85,-2.69,-0.35,0.94
2020-10-19,002609,12.87,12.44,12.87,12.4,25587,32136274.0,3.72,-1.58,-0.2,0.59
2020-10-20,002609,12.46,12.72,12.78,12.33,24242,30485406.0,3.62,2.25,0.28,0.56
2020-10-21,002609,12.71,13.15,13.28,12.41,67791,87522092.0,6.84,3.38,0.43,1.57
2020-10-22,002609,13.09,12.82,13.31,12.73,59917,77108776.0,4.41,-2.51,-0.33,1.39
2020-10-23,002609,12.83,12.06,12.91,11.97,84772,104163596.0,7.33,-5.93,-0.76,1.96
2020-10-26,002609,12.05,12.02,12.1,11.8,36326,43377136.0,2.49,-0.33,-0.04,0.84
2020-10-27,002609,11.99,11.82,12.05,11.66,46256,54682582.0,3.24,-1.66,-0.2,1.07
2020-10-28,002609,11.88,11.75,11.89,11.37,56775,65734053.0,4.4,-0.59,-0.07,1.31
2020-10-29,002609,11.59,11.46,11.64,11.4,53821,61917145.0,2.04,-2.47,-0.29,1.24
