date,股票代码,open,close,high,low,volume,amount,振幅,涨跌幅,涨跌额,换手率
2020-09-11,300287,4.92,5.2,5.34,4.92,1500790,775487360.0,8.38,3.79,0.19,13.02
2020-09-14,300287,5.32,5.61,5.7,5.32,1830545,1012576964.0,7.31,7.88,0.41,15.88
2020-09-15,300287,5.68,5.65,5.85,5.53,1820261,1036766190.0,5.7,0.71,0.04,15.79
2020-09-16,300287,5.6,5.75,5.82,5.46,1609585,911079726.0,6.37,1.77,0.1,13.96
2020-09-17,300287,5.64,5.56,5.67,5.46,1323582,736301280.0,3.65,-3.3,-0.19,11.48
2020-09-18,300287,5.55,5.78,5.85,5.22,1665760,934773252.0,11.33,3.96,0.22,14.45
2020-09-21,300287,5.9,5.81,6.1,5.76,1666663,984078482.0,5.88,0.52,0.03,14.46
2020-09-22,300287,5.58,5.55,5.8,5.47,1073340,605751024.0,5.68,-4.48,-0.26,9.31
2020-09-23,300287,5.6,5.49,5.63,5.39,925574,508575247.0,4.32,-1.08,-0.06,8.03
2020-09-24,300287,5.42,5.14,5.44,5.11,1019103,533273152.0,6.01,-6.38,-0.35,8.84
2020-09-25,300287,5.21,5.2,5.26,5.11,656549,340456496.0,2.92,1.17,0.06,5.69
2020-09-28,300287,5.18,5.01,5.21,4.98,579300,292936037.0,4.42,-3.65,-0.19,5.02
2020-09-29,300287,5.09,5.13,5.24,5.03,583993,300411535.0,4.19,2.4,0.12,5.07
2020-09-30,300287,5.16,5.06,5.18,5.05,472113,240883652.0,2.53,-1.36,-0.07,4.09
2020-10-09,300287,5.21,5.26,5.3,5.15,559251,293029160.0,2.96,3.95,0.2,4.85
2020-10-12,300287,5.37,5.55,5.63,5.36,1009276,555070187.0,5.13,5.51,0.29,8.75
2020-10-13,300287,5.5,5.67,5.76,5.43,1011812,569908329.0,5.95,2.16,0.12,8.78
2020-10-14,300287,5.6,5.63,5.83,5.57,1159583,660017065.0,4.59,-0.71,-0.04,10.06
2020-10-15,300287,5.48,5.47,5.57,5.1,1213530,651679727.0,8.35,-2.84,-0.16,10.53
2020-10-16,300287,5.52,5.81,5.96,5.39,1523364,868786960.0,10.42,6.22,0.34,13.21
2020-10-19,300287,6.67,6.11,6.8,6.07,3127005,2012145136.0,12.56,5.16,0.3,27.12
2020-10-20,300287,6.01,6.7,7.1,6.01,3098527,2054981760.0,17.84,9.66,0.59,26.87
2020-10-21,300287,6.41,7.0,7.07,6.18,3033044,1986203344.0,13.28,4.48,0.3,26.31
2020-10-22,300287,6.68,6.44,6.8,6.44,2120478,1403337392.0,5.14,-8.0,-0.56,18.39
2020-10-23,300287,6.31,6.11,6.48,6.06,1583506,986938736.0,6.52,-5.12,-0.33,13.73
2020-10-26,300287,6.0,5.98,6.16,5.91,935432,562989936.0,4.09,-2.13,-0.13,8.11
2020-10-27,300287,5.89,5.97,6.15,5.84,956582,576115360.0,5.18,-0.17,-0.01,8.3
2020-10-28,300287,5.95,5.92,6.06,5.7,1020612,599861248.0,6.03,-0.84,-0.05,8.85
2020-10-29,300287,5.75,5.76,5.94,5.69,900622,522162688.0,4.22,-2.7,-0.16,7.81
2020-10-30,300287,5.81,5.45,5.97,5.37,1302399,740033504.0,10.42,-5.38,-0.31,11.3
2020-11-02,300287,5.4,5.48,5.49,5.18,851214,457383152.0,5.69,0.55,0.03,7.38
2020-11-03,300287,5.5,5.67,5.7,5.43,825028,463619488.0,4.93,3.47,0.19,7.16
2020-11-04,300287,5.69,5.69,5.79,5.48,821288,462474048.0,5.47,0.35,0.02,7.12
2020-11-05,300287,5.71,5.68,5.78,5.61,752397,427972944.0,2.99,-0.18,-0.01,6.53
2020-11-06,300287,5.69,5.45,5.7,5.35,726897,398541632.0,6.16,-4.05,-0.23,6.3
2020-11-09,300287,5.44,5.73,5.85,5.44,902526,514664368.0,7.52,5.14,0.28,7.83
2020-11-10,300287,5.78,5.55,5.87,5.5,909172,514102032.0,6.46,-3.14,-0.18,7.89
2020-11-11,300287,5.53,5.18,5.55,5.17,839947,445359712.0,6.85,-6.67,-0.37,7.29
2020-11-12,300287,5.22,5.16,5.27,5.11,440948,228901048.0,3.09,-0.39,-0.02,3.82
2020-11-13,300287,5.15,5.16,5.22,5.09,312695,161344935.0,2.52,0.0,0.0,2.71
2020-11-16,300287,5.18,5.06,5.21,5.01,448809,228111575.0,3.88,-1.94,-0.1,3.89
2020-11-17,300287,5.08,4.95,5.09,4.84,576616,282952336.0,4.94,-2.17,-0.11,5.0
2020-11-18,300287,4.94,5.0,5.06,4.9,403150,201448816.0,3.23,1.01,0.05,3.5
2020-11-19,300287,4.98,5.06,5.09,4.88,422118,211563318.0,4.2,1.2,0.06,3.66
2020-11-20,300287,5.1,5.05,5.19,5.02,446939,227215558.0,3.36,-0.2,-0.01,3.88
2020-11-23,300287,5.04,4.99,5.05,4.88,424983,210942921.0,3.37,-1.19,-0.06,3.69
2020-11-24,300287,5.0,5.23,5.35,4.97,982386,513225360.0,7.62,4.81,0.24,8.52
2020-11-25,300287,5.19,5.23,5.28,5.12,639652,332138672.0,3.06,0.0,0.0,5.55
2020-11-26,300287,5.26,5.1,5.34,5.06,589818,305647088.0,5.35,-2.49,-0.13,5.12
2020-11-27,300287,5.05,5.0,5.09,4.96,369168,184892543.0,2.55,-1.96,-0.1,3.2
2020-11-30,300287,4.98,4.89,5.01,4.73,455783,223574780.0,5.6,-2.2,-0.11,3.95
2020-12-01,300287,4.88,4.91,4.97,4.87,380878,187421390.0,2.04,0.41,0.02,3.3
2020-12-02,300287,4.87,4.79,4.91,4.78,457478,221414129.0,2.65,-2.44,-0.12,3.97
2020-12-03,300287,4.77,4.69,4.79,4.66,438067,206839485.0,2.71,-2.09,-0.1,3.8
2020-12-04,300287,4.69,4.74,4.85,4.67,423880,201584202.0,3.84,1.07,0.05,3.68
2020-12-07,300287,4.77,4.8,4.82,4.69,404274,192648217.0,2.74,1.27,0.06,3.48
2020-12-08,300287,4.8,4.69,4.8,4.69,284375,134291049.0,2.29,-2.29,-0.11,2.45
2020-12-09,300287,4.65,4.51,4.68,4.51,421314,193137690.0,3.62,-3.84,-0.18,3.63
2020-12-10,300287,4.48,4.53,4.59,4.48,259007,117551408.0,2.44,0.44,0.02,2.23
2020-12-11,300287,4.55,4.43,4.56,4.38,327689,145565244.0,3.97,-2.21,-0.1,2.82
2020-12-14,300287,4.43,4.46,4.5,4.32,271246,120280063.0,4.06,0.68,0.03,2.34
2020-12-15,300287,4.46,4.47,4.51,4.39,291972,130123704.0,2.69,0.22,0.01,2.52
2020-12-16,300287,4.43,4.25,4.46,4.23,421544,181774554.0,5.15,-4.92,-0.22,3.63
2020-12-17,300287,4.23,4.38,4.42,4.15,475545,204712966.0,6.35,3.06,0.13,4.1
2020-12-18,300287,4.41,4.31,4.44,4.3,267647,116746094.0,3.2,-1.6,-0.07,2.31
2020-12-21,300287,4.31,4.32,4.39,4.28,275227,119031115.0,2.55,0.23,0.01,2.37
2020-12-22,300287,4.3,4.25,4.39,4.21,341542,146841820.0,4.17,-1.62,-0.07,2.94
2020-12-23,300287,4.25,4.18,4.31,4.17,320847,135266806.0,3.29,-1.65,-0.07,2.77
2020-12-24,300287,4.18,4.07,4.19,4.02,350777,143130378.0,4.07,-2.63,-0.11,3.02
2020-12-25,300287,4.07,4.21,4.45,4.04,574404,244435609.0,10.07,3.44,0.14,4.95
2020-12-28,300287,4.13,4.09,4.22,4.02,453872,185954110.0,4.75,-2.85,-0.12,3.91
2020-12-29,300287,4.05,4.25,4.35,4.05,567806,241648953.0,7.33,3.91,0.16,4.89
2020-12-30,300287,4.26,4.17,4.28,4.15,384999,161979072.0,3.06,-1.88,-0.08,3.32
2020-12-31,300287,4.16,4.19,4.26,4.13,293132,123061609.0,3.12,0.48,0.02,2.53
2021-01-04,300287,4.25,4.27,4.3,4.16,361634,152997674.0,3.34,1.91,0.08,3.12
2021-01-05,300287,4.22,4.28,4.35,4.22,401428,172291445.0,3.04,0.23,0.01,3.46
2021-01-06,300287,4.26,4.1,4.27,4.06,419598,173317636.0,4.91,-4.21,-0.18,3.62
2021-01-07,300287,4.07,3.82,4.13,3.75,609001,236789034.0,9.27,-6.83,-0.28,5.25
2021-01-08,300287,3.8,3.98,4.03,3.68,540510,212642413.0,9.16,4.19,0.16,4.66
2021-01-11,300287,3.96,3.84,4.06,3.82,347945,136239463.0,6.03,-3.52,-0.14,3.0
2021-01-12,300287,3.82,3.78,3.94,3.75,303397,115702771.0,4.95,-1.56,-0.06,2.61
2021-01-13,300287,3.76,3.68,3.78,3.67,276521,102600914.0,2.91,-2.65,-0.1,2.38
2021-01-14,300287,3.66,3.73,3.78,3.62,276015,102424116.0,4.35,1.36,0.05,2.38
2021-01-15,300287,3.72,3.82,3.85,3.71,280444,106618890.0,3.75,2.41,0.09,2.42
2021-01-18,300287,3.81,3.86,3.94,3.79,249888,96538779.0,3.93,1.05,0.04,2.15
2021-01-19,300287,3.85,4.06,4.14,3.85,570042,229639480.0,7.51,5.18,0.2,4.91
2021-01-20,300287,4.01,3.95,4.03,3.93,327343,129956113.0,2.46,-2.71,-0.11,2.82
2021-01-21,300287,3.93,3.93,4.03,3.86,293712,115950765.0,4.3,-0.51,-0.02,2.53
2021-01-22,300287,3.91,3.78,3.91,3.73,349862,132380716.0,4.58,-3.82,-0.15,3.02
2021-01-25,300287,3.78,3.64,3.78,3.64,262434,96901928.0,3.7,-3.7,-0.14,2.26
