date,股票代码,open,close,high,low,volume,amount,振幅,涨跌幅,涨跌额,换手率
2020-09-11,600571,8.9,8.83,8.94,8.5,100511,87784093.0,4.94,-0.79,-0.07,2.33
2020-09-14,600571,8.84,8.98,8.98,8.8,61467,54731301.0,2.04,1.7,0.15,1.43
2020-09-15,600571,9.01,8.94,9.08,8.83,53666,48020422.0,2.78,-0.45,-0.04,1.25
2020-09-16,600571,8.87,8.8,8.92,8.69,48555,42760904.0,2.57,-1.57,-0.14,1.13
2020-09-17,600571,8.71,8.78,8.84,8.62,47722,41737337.0,2.5,-0.23,-0.02,1.11
2020-09-18,600571,8.73,8.91,8.92,8.66,56530,49833461.0,2.96,1.48,0.13,1.31
2020-09-21,600571,8.93,8.88,9.04,8.84,59482,53179631.0,2.24,-0.34,-0.03,1.38
2020-09-22,600571,8.78,8.76,8.87,8.68,45496,39961172.0,2.14,-1.35,-0.12,1.06
2020-09-23,600571,8.78,8.77,8.83,8.71,29352,25762755.0,1.37,0.11,0.01,0.68
2020-09-24,600571,8.63,8.51,8.7,8.48,47141,40344781.0,2.51,-2.96,-0.26,1.09
2020-09-25,600571,8.52,8.35,8.57,8.32,41492,34937906.0,2.94,-1.88,-0.16,0.96
2020-09-28,600571,8.39,8.22,8.46,8.2,38132,31653122.0,3.11,-1.56,-0.13,0.89
2020-09-29,600571,8.32,8.23,8.36,8.22,32805,27187383.0,1.7,0.12,0.01,0.76
2020-09-30,600571,8.31,8.28,8.45,8.23,34441,28663807.0,2.67,0.61,0.05,0.8
2020-10-09,600571,8.41,8.54,8.55,8.4,35687,30304566.0,1.81,3.14,0.26,0.83
2020-10-12,600571,8.54,8.78,8.8,8.5,51892,45243712.0,3.51,2.81,0.24,1.2
2020-10-13,600571,8.75,8.69,8.75,8.66,39890,34675705.0,1.03,-1.03,-0.09,0.93
2020-10-14,600571,8.65,8.55,8.71,8.51,36308,31129328.0,2.3,-1.61,-0.14,0.84
2020-10-15,600571,8.55,8.44,8.59,8.44,28224,23991438.0,1.75,-1.29,-0.11,0.66
2020-10-16,600571,8.44,8.54,8.54,8.38,29257,24704917.0,1.9,1.18,0.1,0.68
2020-10-19,600571,8.53,8.45,8.61,8.41,32340,27513297.0,2.34,-1.05,-0.09,0.75
2020-10-20,600571,8.42,8.54,8.55,8.39,24662,20899268.0,1.89,1.07,0.09,0.57
2020-10-21,600571,8.6,8.35,8.6,8.3,35850,30118518.0,3.51,-2.22,-0.19,0.83
2020-10-22,600571,8.28,8.4,8.47,8.27,26233,22040402.0,2.4,0.6,0.05,0.61
2020-10-23,600571,8.42,8.3,8.48,8.29,30317,25332864.0,2.26,-1.19,-0.1,0.7
2020-10-26,600571,8.32,8.59,8.78,8.2,61073,51814854.0,6.99,3.49,0.29,1.42
2020-10-27,600571,8.54,8.51,8.56,8.41,36721,31124803.0,1.75,-0.93,-0.08,0.85
2020-10-28,600571,8.52,8.41,8.52,8.33,27585,23170523.0,2.23,-1.18,-0.1,0.64
2020-10-29,600571,8.26,8.39,8.49,8.26,29047,24315180.0,2.73,-0.24,-0.02,0.67
2020-10-30,600571,8.47,8.19,8.48,8.13,49353,40847701.0,4.17,-2.38,-0.2,1.15
2020-11-02,600571,8.4,8.33,8.48,8.19,52737,44133893.0,3.54,1.71,0.14,1.22
2020-11-03,600571,8.4,8.58,8.61,8.33,55266,47090351.0,3.36,3.0,0.25,1.28
2020-11-04,600571,8.58,8.57,8.63,8.5,39630,33967804.0,1.52,-0.12,-0.01,0.92
2020-11-05,600571,8.6,8.65,8.69,8.59,41977,36232991.0,1.17,0.93,0.08,0.97
2020-11-06,600571,8.68,8.6,8.72,8.53,39788,34235536.0,2.2,-0.58,-0.05,0.92
2020-11-09,600571,8.61,8.75,8.82,8.61,62523,54544850.0,2.44,1.74,0.15,1.45
2020-11-10,600571,8.78,8.61,8.78,8.6,45769,39747287.0,2.06,-1.6,-0.14,1.06
2020-11-11,600571,8.61,8.43,8.66,8.41,39162,33231111.0,2.9,-2.09,-0.18,0.91
2020-11-12,600571,8.43,8.44,8.49,8.36,24553,20652849.0,1.54,0.12,0.01,0.57
2020-11-13,600571,8.4,8.42,8.42,8.32,24280,20336519.0,1.18,-0.24,-0.02,0.56
2020-11-16,600571,8.46,8.51,8.52,8.42,25495,21611607.0,1.19,1.07,0.09,0.59
2020-11-17,600571,8.48,8.39,8.51,8.33,34765,29207486.0,2.12,-1.41,-0.12,0.81
2020-11-18,600571,8.35,8.48,8.52,8.35,26356,22331612.0,2.03,1.07,0.09,0.61
2020-11-19,600571,8.47,8.57,8.6,8.44,32903,28088604.0,1.89,1.06,0.09,0.76
2020-11-20,600571,8.53,8.66,8.69,8.46,51990,44649279.0,2.68,1.05,0.09,1.21
2020-11-23,600571,8.63,8.9,9.04,8.53,105067,92851783.0,5.89,2.77,0.24,2.44
2020-11-24,600571,8.89,8.84,8.93,8.81,57418,50809814.0,1.35,-0.67,-0.06,1.33
2020-11-25,600571,8.83,8.88,8.95,8.79,64166,56868497.0,1.81,0.45,0.04,1.49
2020-11-26,600571,8.8,8.81,8.86,8.67,60092,52662556.0,2.14,-0.79,-0.07,1.4
2020-11-27,600571,8.84,8.64,8.85,8.52,72084,62158977.0,3.75,-1.93,-0.17,1.67
2020-11-30,600571,8.63,8.59,8.73,8.57,53003,45891629.0,1.85,-0.58,-0.05,1.23
2020-12-01,600571,8.54,8.67,8.72,8.54,45709,39534559.0,2.1,0.93,0.08,1.06
2020-12-02,600571,8.7,8.75,8.76,8.64,55483,48345295.0,1.38,0.92,0.08,1.29
